run_name,model_family,lambda_q,lambda_k,lambda_b,lambda_delta,message_passing_layers,weighting_regime,flow_rmse_nl_s,flow_mae_nl_s,flow_nrmse_median,kirchhoff_rms_per_internal_node_nl_s,kirchhoff_mae_per_internal_node_nl_s,kirchhoff_p95_abs_nl_s,kirchhoff_max_abs_nl_s,kirchhoff_rms_normalized_median,pressure_min_pa,pressure_max_pa,pressure_mean_pa,arterial_pressure_mean_pa,venous_pressure_mean_pa,arterial_pressure_spread_pa,venous_pressure_spread_pa,arterial_equality_residual_pa,venous_equality_residual_pa,boundary_residual_rms_pa,boundary_residual_max_pa,delta_mean,delta_std,delta_mean_abs,delta_rms,delta_min_observed,delta_max_observed,delta_saturation_fraction,conductance_ratio_mean,conductance_ratio_median,conductance_ratio_min,conductance_ratio_max,conductance_ratio_p05,conductance_ratio_p95,convergence_status,solver_success,runtime_seconds,graph_path,output_dir,boundary_role_constraint_count,pressure_range_pa,flow_rmse_p05,flow_rmse_p95,kirchhoff_rms_p05,kirchhoff_rms_p95,flow_rmse_rank_scaled,kirchhoff_rms_rank_scaled,score_flow_prioritized,score_conservation_prioritized,score_balanced,score_correction_regularized,selection_score,selection_score_formula,selection_score_regime,pareto_rank,is_pareto_front,dominated,n_dominating_runs,n_dominated_runs,selected_representative,selection_rank_within_regime,selection_category,plot_label
q_0p1__k_10__delta_10,gnn,0.1,10.0,100.0,10.0,2,balanced,0.45915966625899646,0.08219182418364376,12.102765402954851,0.45984412283392767,0.0823084881578547,0.24531706825431038,12.917097079456763,12.120806659545167,-1.7787538766860962,5.85821533203125,2.82087887741317,5.645439386367798,-0.00816577672958374,0.018041133880615234,0.01633155345916748,nan,nan,0.01720773638345207,0.018041417002677917,0.01908642506010718,0.446088343588505,0.4322637765560749,0.44649647468609793,-0.4943522810935974,0.4946908950805664,0.0,1.1215022229263363,1.104752779006958,0.6099658608436584,1.6399911642074585,0.6108541667461396,1.6387715101242066,True,True,591.215276529023,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_0p1__k_10__delta_10,2,7.636969208717346,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,1.0,0.0,0.75,0.25,0.5,0.5,0.45950189454646206,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,2,False,True,2,0,False,nan,balanced,
q_0p1__k_10__delta_100,gnn,0.1,10.0,100.0,100.0,2,correction_regularized,0.45558303467646666,0.08188549067628402,12.008490717791759,0.466456045573814,0.08330610286070429,0.24623770091079142,13.127002089496909,12.29508710197882,-1.6808346509933472,5.959951877593994,2.8371250432199147,5.651303291320801,-0.008156350813806057,0.018105506896972656,0.016312701627612114,nan,nan,0.017232421265789295,0.018105482682585716,0.01674416613623804,0.4464777743431036,0.4335503244640635,0.4467916405685885,-0.4927595853805542,0.4911850392818451,0.0,1.1189989234409192,1.1230971813201904,0.6109381318092346,1.6342517137527466,0.6115599036216736,1.632292675971985,True,True,600.3162150009884,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_0p1__k_10__delta_100,2,7.640786528587341,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.9407139230498789,0.09327004169912376,0.7288529527121901,0.30513101203681253,0.5169919823745013,0.5169919823745013,0.46101954012514035,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,correction_regularized,3,False,True,5,0,False,nan,correction_regularized,
q_0p1__k_1__delta_0p1,gnn,0.1,1.0,100.0,0.1,2,conservation_prioritized,0.4528382773963441,0.08195345339329739,11.936143001103076,0.4713656994114561,0.08453039899554332,0.2489481778816978,13.24022922549739,12.424498269755876,-1.743931531906128,5.602989673614502,2.619355891025075,5.28626823425293,-0.008187850005924702,0.017446517944335938,0.016375700011849403,nan,nan,0.016919544135868672,0.017446443438529968,0.05077281515936094,0.42117923314955796,0.4079754075936564,0.42422850587349453,-0.49178484082221985,0.4826635420322418,0.0,1.1439071682081179,1.2689239978790283,0.6115339398384094,1.620384693145752,0.6150906085968018,1.6157209277153015,True,True,600.784967215,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_0p1__k_1__delta_0p1,2,7.34692120552063,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.8745659639256812,0.1630493269257337,0.6966868046756943,0.3409284861757206,0.5188076454257075,0.5188076454257075,0.46673384390767814,0.25*flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,conservation_prioritized,3,False,True,7,0,False,nan,conservation_prioritized,
q_0p1__k_1__delta_1,gnn,0.1,1.0,100.0,1.0,2,balanced,0.45358712937540674,0.08182424324432029,11.955881624702087,0.47055479896350877,0.08419332871268079,0.24782293188072038,13.152748855327356,12.403124140868165,-1.7213705778121948,5.961155891418457,2.7921688462716747,5.548513650894165,-0.0077101727947592735,0.016416072845458984,0.015420345589518547,nan,nan,0.015925833400548147,0.016415763646364212,0.03514456984825919,0.44566248988471613,0.4338481286383063,0.44704607780414163,-0.49514973163604736,0.4936336874961853,0.0004659108235500753,1.138459496282239,1.2285974025726318,0.6094796657562256,1.6382583379745483,0.6115005075931549,1.636948001384735,True,True,593.938129635,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_0p1__k_1__delta_1,2,7.682526469230652,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.8926131080064501,0.1515242672129947,0.7073408978080863,0.33679647741135854,0.5220686876097224,0.5220686876097224,0.46207096416945775,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,5,False,True,10,0,False,nan,balanced,
q_0p1__k_1__delta_10,gnn,0.1,1.0,100.0,10.0,2,correction_regularized,0.4533740827939034,0.08051674765752055,11.950266033905875,0.4677184233798847,0.08269814700451107,0.2394581440686582,13.076990879046235,12.32836150206115,-1.953553318977356,6.273074626922607,2.923099730211273,5.903986930847168,-0.007891977205872536,0.017058372497558594,0.01578395441174507,nan,nan,0.016433481654149738,0.017058294266462326,-0.003347030181659135,0.4302753876655199,0.4153316600681019,0.4302884054233306,-0.49372127652168274,0.46822500228881836,0.0,1.0897318763861765,1.0755952596664429,0.6103509068489075,1.5971567630767822,0.6106683254241944,1.5930343985557556,True,True,605.7308551450001,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_0p1__k_1__delta_10,2,8.226627945899963,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.88747873905263,0.1112117996939915,0.6934120042129703,0.3052785345336511,0.49934526937331075,0.49934526937331075,0.460546253086894,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,correction_regularized,4,False,True,4,1,False,nan,correction_regularized,
q_0p1__k_1__delta_100,gnn,0.1,1.0,100.0,100.0,2,correction_regularized,0.4596572709547534,0.08049851733912451,12.11588152211493,0.45697745817873114,0.08073702508120409,0.23841297859539312,12.911826122175007,12.045245645892857,-1.8723156452178955,6.2463250160217285,3.010836674609134,6.0993430614471436,-0.006213005632162094,0.014770984649658203,0.012426011264324188,nan,nan,0.013649031668031301,0.014771133661270142,0.02425853735274994,0.43208120483383583,0.4169105231418653,0.4327616482605137,-0.4846271872520447,0.49108994007110596,0.0,1.1207448280289003,1.1153242588043213,0.6159268021583557,1.6340962648391724,0.6171476304531097,1.6317758440971375,True,True,605.339160656993,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_0p1__k_1__delta_100,2,8.118640661239624,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,1.0,0.0,0.75,0.25,0.5,0.5,0.45831736456674227,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,correction_regularized,1,True,False,0,0,True,1,correction_regularized,C1
q_100__k_0p1__delta_0p1,gnn,100.0,0.1,100.0,0.1,2,flow_prioritized,0.43516958887769613,0.07714694604955012,11.470422669303597,0.4857243507132016,0.08349783444968584,0.24672076989924743,13.331913698011455,12.80297094707905,-1.8474493026733398,6.305054664611816,2.9379889815089673,5.953516006469727,-0.0066514164209365845,0.01621532440185547,0.013302832841873169,nan,nan,0.014830706810998285,0.0162152498960495,-0.002683894834614608,0.43449208156863256,0.41856005694759657,0.4345003708137989,-0.48540347814559937,0.4814264178276062,0.0,1.0933663547177883,0.9799983501434326,0.6154488325119019,1.6183812618255615,0.6164283096790314,1.6134823322296143,True,True,590.8003786910001,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_0p1__delta_0p1,2,8.152503967285156,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.4487550208693575,0.36712408612201775,0.4283472871825225,0.38753181980885265,0.4079395534956876,0.4079395534956876,0.4478082793365725,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,5,True,3,flow_prioritized,F3
q_100__k_0p1__delta_1,gnn,100.0,0.1,100.0,1.0,2,flow_prioritized,0.4151343440305299,0.07395816965413451,10.942323434996643,0.530525250658327,0.08902871665838363,0.25300980657349403,14.650619259426456,13.98385598930151,-1.9083720445632935,6.722726821899414,2.969924959865185,6.0423665046691895,-0.005893942900002003,0.015577316284179688,0.011787885800004005,nan,nan,0.013813192325892218,0.015577366575598717,0.004389411362728866,0.3609083802367985,0.33990841317750176,0.3609350715256982,-0.46756669878959656,0.4642448127269745,0.0,1.0707026235822898,0.961466908454895,0.6265249848365784,1.5908124446868896,0.6314102709293365,1.5667109131813048,True,True,582.7846363149997,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_0p1__delta_1,2,8.631098866462708,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.0,1.0,0.25,0.75,0.5,0.5,0.4439820706874792,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,1,False,nan,flow_prioritized,
q_100__k_0p1__delta_10,gnn,100.0,0.1,100.0,10.0,2,flow_prioritized,0.4307941858490536,0.07559531802016675,11.35509355768871,0.4978833399984672,0.0855809826794627,0.2400628049755057,13.667979074927228,13.123463807559537,-1.6032720804214478,5.636296272277832,2.4952018217175898,5.020365476608276,-0.00677234074100852,0.014991283416748047,0.01354468148201704,nan,nan,0.014286236699777348,0.014991153962910175,0.08694719010619617,0.38010046500087163,0.3658993391802458,0.38991816751882974,-0.4798429310321808,0.47024285793304443,0.0,1.1672757487893937,1.3488125801086426,0.6188806295394897,1.6003828048706055,0.6246302187442779,1.5805334210395812,True,True,593.6843242490002,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_0p1__delta_10,2,7.23956835269928,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.3433089099193898,0.5399357770194169,0.39246562669439655,0.4907790602444101,0.4416223434694033,0.4416223434694033,0.447566474386407,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,4,True,4,flow_prioritized,F4
q_100__k_0p1__delta_100,gnn,100.0,0.1,100.0,100.0,2,balanced,0.3954095093613622,0.06940383606487442,10.422406150976425,0.557788208024081,0.09111314295920231,0.2507832984788469,15.201784275831187,14.702466968085442,-1.4170688390731812,5.650911331176758,2.3509596157206016,4.786804914474487,-0.009507971815764904,0.020946025848388672,0.019015943631529808,nan,nan,0.020004174513793823,0.020945832133293152,0.033013157465753604,0.1714239270938581,0.15849882748134922,0.1745738564222579,-0.2894970178604126,0.20999738574028015,0.0,1.048330038633197,1.1226768493652344,0.7486400008201599,1.2336748838424683,0.7673079371452332,1.2165140509605408,True,True,588.6591538270004,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_0p1__delta_100,2,7.067980170249939,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.0,1.0,0.25,0.75,0.5,0.5,0.4765988586927216,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,False,0,0,False,nan,balanced,
q_100__k_100__delta_0p1,gnn,100.0,100.0,100.0,0.1,2,balanced,0.4526625087636649,0.0790505721190056,11.931510001554473,0.4664037581447415,0.08109701193785926,0.23826687557638712,13.04997516299311,12.29370888317153,-1.9204946756362915,6.847293376922607,3.314524933886762,6.672645330429077,-0.006050212774425745,0.014859676361083984,0.01210042554885149,nan,nan,0.013550509458370039,0.014859754592180252,-0.03871982903144367,0.43796902347623134,0.4267144973086806,0.4396772574115594,-0.4908934533596039,0.47675615549087524,0.0,1.057706179687706,0.827810525894165,0.6120792627334595,1.6108406782150269,0.6124581754207611,1.6063286781311035,True,True,587.3856529910117,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_100__delta_0p1,2,8.767788052558899,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.8703299841492614,0.09252689777336642,0.6758792125552877,0.28697766936734015,0.48142844096131393,0.48142844096131393,0.4595331334542032,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,False,0,8,True,2,balanced,B2
q_100__k_100__delta_1,gnn,100.0,100.0,100.0,1.0,2,balanced,0.4575861842239273,0.08067924228991409,12.061290758434431,0.46060819713065504,0.0816539797394823,0.23889849110449557,12.960425267716236,12.140946520781373,-1.8392465114593506,6.136967182159424,2.8294618653212322,5.7432286739349365,-0.007049905601888895,0.016262531280517578,0.01409981120377779,nan,nan,0.0152197274911099,0.016262702643871307,0.03195607178425794,0.4305264980579367,0.4132732825522873,0.4317108477371313,-0.48709771037101746,0.49305230379104614,0.0,1.1284862366184016,1.1073541641235352,0.6144070029258728,1.6373062133789062,0.6151376485824585,1.6358913898468017,True,True,587.5392633999872,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_100__delta_1,2,7.976213693618774,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.9889893226069437,0.010156507024111892,0.7442811187112357,0.2548647109198198,0.4995729148155278,0.4995729148155278,0.45909719067729116,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,2,False,True,1,0,False,nan,balanced,
q_100__k_100__delta_10,gnn,100.0,100.0,100.0,10.0,2,balanced,0.4444577300736061,0.07955215625352009,11.715244247033839,0.4835502848754395,0.08499530493600535,0.24469990920691917,13.553636511731693,12.74566580741077,-1.738223671913147,5.79500675201416,2.7190914504564034,5.505915403366089,-0.008281455375254154,0.017826557159423828,0.01656291075050831,nan,nan,0.01720631919567089,0.017826519906520844,0.027616630604945958,0.3872695954465154,0.37246308502845155,0.3882530332699018,-0.4488988220691681,0.4482508599758148,0.0,1.1049058653864363,1.1342401504516602,0.6383306980133057,1.5655714273452759,0.6408406257629394,1.5604042172431947,True,True,582.5552932459977,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_100__delta_10,2,7.533230423927307,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.672596884270624,0.33622480784062153,0.5885038651631234,0.42031782694812214,0.5044108460556228,0.5044108460556228,0.4640040074745228,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,3,False,True,7,0,False,nan,balanced,
q_100__k_100__delta_100,gnn,100.0,100.0,100.0,100.0,2,balanced,0.44694690342159926,0.07982355233561346,11.780855151675137,0.47784080098117315,0.08361509737136337,0.24691238230444348,13.338908970428331,12.59517230978444,-1.858850121498108,6.350875377655029,3.0092838030626448,6.04803729057312,-0.008526390418410301,0.01892995834350586,0.017052780836820602,nan,nan,0.018015977277722372,0.01893022656440735,-0.029814586026679305,0.4498214669522761,0.439590539645951,0.45080845341568465,-0.4874851405620575,0.489314466714859,0.0,1.072789984064862,0.7979068160057068,0.6141690015792847,1.6311975717544556,0.6146898806095124,1.6297163248062134,True,True,580.8957211030065,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_100__delta_100,2,8.209725499153137,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.7325853350048688,0.25507780270958763,0.6132084519310486,0.3744546857834079,0.49383156885722823,0.49383156885722823,0.4623938522013862,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,False,0,0,False,nan,balanced,
q_100__k_10__delta_0p1,gnn,100.0,10.0,100.0,0.1,2,flow_prioritized,0.454857301360666,0.07955589179557498,11.989361467747202,0.46321636752103207,0.0811046190348841,0.2374547214130213,12.95395995332127,12.20969401034824,-1.992056965827942,6.646928310394287,3.16935326276573,6.380506277084351,-0.006659295409917831,0.015059947967529297,0.013318590819835663,nan,nan,0.014216112246389316,0.015060239471495152,-0.020312864085063966,0.45114538085520567,0.44063467311257604,0.45160244365407226,-0.4905838668346405,0.49016985297203064,0.0,1.082942277493916,0.8381878733634949,0.6122688055038452,1.6325935125350952,0.6135976850986481,1.6310776948928833,True,True,585.9213904479984,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_10__delta_0p1,2,8.638985276222229,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.9232239329307864,0.04722556965218531,0.7042243421111362,0.2662251604718356,0.48522475129148585,0.48522475129148585,0.4569470679007575,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,5,True,2,flow_prioritized,F2
q_100__k_10__delta_1,gnn,100.0,10.0,100.0,1.0,2,flow_prioritized,0.45379314294753154,0.07971915769399143,11.961311835838805,0.46583238214938666,0.08182292381398638,0.24126455634753205,13.024989073406879,12.278648262353064,-2.014207601547241,6.459955215454102,3.0425331607961246,6.146835803985596,-0.0066608041524887085,0.014859199523925781,0.013321608304977417,nan,nan,0.014111282497430596,0.014859049580991268,0.004092745997221856,0.43617631744105617,0.4225057636589443,0.4361955186223724,-0.4916267693042755,0.48509812355041504,0.0,1.100956521015357,1.0297991037368774,0.6116306185722351,1.624334454536438,0.6145900547504425,1.6205157160758972,True,True,583.120188728004,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_10__delta_1,2,8.474162817001343,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.8975779832056635,0.08440611983871447,0.6942850173639262,0.2876990856804517,0.490992051522189,0.490992051522189,0.4568029527479953,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,2,False,True,1,2,False,nan,flow_prioritized,
q_100__k_10__delta_10,gnn,100.0,10.0,100.0,10.0,2,flow_prioritized,0.43318631039701927,0.08051386640152257,11.418146400405838,0.5067684054415783,0.09052204142469984,0.2587540479190992,14.124392627712368,13.357660908371999,-1.5820988416671753,5.158812999725342,2.3665268546699654,4.831980466842651,-0.008521384559571743,0.01693868637084961,0.017042769119143486,nan,nan,0.01699077099276307,0.017042769119143486,0.0817865335503809,0.4292361020934629,0.4238864014105838,0.4369584286984069,-0.49071672558784485,0.4876621961593628,0.0,1.1818427723615617,1.4472861289978027,0.6121874451637268,1.6285046339035034,0.6145729720592499,1.6244285464286805,True,True,585.7397888940177,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_10__delta_10,2,6.740911841392517,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.4009585090168212,0.6662162717985965,0.46727294971226496,0.5999018311031528,0.5335873904077089,0.5335873904077089,0.451581834158159,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,3,False,True,3,0,False,nan,flow_prioritized,
q_100__k_10__delta_100,gnn,100.0,10.0,100.0,100.0,2,balanced,0.43148255818492615,0.07654325099938641,11.373238027909336,0.502160394236064,0.0855738713135639,0.24514759525747692,13.93312808878333,13.236200591421884,-1.833034634590149,6.500792980194092,3.0628629016572644,6.199715852737427,-0.005901554133743048,0.013862133026123047,0.011803108267486095,nan,nan,0.012873746975118486,0.013861939311027527,0.013110371100312247,0.3911179869404277,0.3738623526695417,0.3913376566837419,-0.4691374599933624,0.4768788814544678,0.0,1.0923613244692238,0.9598851203918457,0.625541627407074,1.611038327217102,0.636439859867096,1.605953049659729,True,True,581.5427983809786,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_10__delta_100,2,8.33382761478424,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.359898509832389,0.6007241334788362,0.42010491574400083,0.5405177275672244,0.48031132165561263,0.48031132165561263,0.4668214762104951,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,2,False,True,2,1,False,nan,balanced,
q_100__k_1__delta_0p1,gnn,100.0,1.0,100.0,0.1,2,flow_prioritized,0.4533084848107998,0.07940035834753933,11.948536968705357,0.4666646218756688,0.08183647979502254,0.23983756332942463,13.088785263959402,12.300584862856931,-1.748213529586792,6.097365856170654,2.9310604735492074,5.925136566162109,-0.006822049152106047,0.015545845031738281,0.013644098304212093,nan,nan,0.014625932396241059,0.015545880421996117,0.02401777130048405,0.40818869545132414,0.3949969690464741,0.40889468623656333,-0.4497388005256653,0.47599706053733826,0.0,1.1104130394841263,1.0833046436309814,0.6377947330474854,1.6096183061599731,0.6397915959358216,1.6019948840141296,True,True,583.9097244180157,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_1__delta_0p1,2,7.845579385757446,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.8858978441821113,0.09623446765254896,0.6884820000497207,0.29365031178493955,0.4910661559173301,0.4910661559173301,0.45664751907701706,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,3,False,True,3,2,False,nan,flow_prioritized,
q_100__k_1__delta_1,gnn,100.0,1.0,100.0,1.0,2,flow_prioritized,0.4481191363618349,0.07900767444723732,11.811753467263,0.4753717988972514,0.08279781972529426,0.2404264138580922,13.292304756884477,12.530093089641753,-1.9055308103561401,6.303435802459717,2.974197294114319,6.017737150192261,-0.00651588523760438,0.01496744155883789,0.01303177047520876,nan,nan,0.014033122483956158,0.014967631548643112,0.02380049967538262,0.4060333548210432,0.3906327253604482,0.4067303148426856,-0.45185351371765137,0.4812517762184143,0.0,1.1095281964522894,1.0476014614105225,0.6364474296569824,1.6180986166000366,0.6390282213687897,1.6119642496109008,True,True,579.3171091609984,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/02_physics_weight_sweep/gnn/q_100__k_1__delta_1,2,8.208966612815857,0.4165488539853304,0.45804306357944796,0.4598935877229199,0.5302533488138785,0.7608358536122131,0.2199866931657403,0.6256235635005949,0.3551989832773585,0.49041127338897667,0.49041127338897667,0.45493230199568907,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,2,False,True,1,1,False,nan,flow_prioritized,
